Team,YearStart,Size,Special,SpecialAlt,RunningTopTierYears,TotalTopTierYears,Division,Leading Scorer,Special,SpecialAlt,D,L,Position Cleaned,PositionAdjusted,TopTier?,W
Aston Villa,2011,Small,,,24,98,Prem,Darren Bent,,,17,14,16,16,1,7
Aston Villa,2010,Small,,,23,97,Prem,Darren Bent/Ashley Young,,,12,14,9,9,1,12
Aston Villa,2009,Small,,,22,96,Prem,John Carew,,,13,8,6,6,1,17
Aston Villa,2008,Small,,,21,95,Prem,John Carew,,,11,10,6,6,1,17
Aston Villa,2007,Small,,,20,94,Prem,John Carew,,,12,10,6,6,1,16
Aston Villa,2006,Small,,,19,93,Prem,Gabriel Agbonlahor,,,17,10,11,11,1,11
Aston Villa,2005,Small,,,18,92,Prem,Milan Baroš,,,12,16,16,16,1,10
Aston Villa,2004,Small,,,17,91,Prem,Juan Pablo Ángel,,,11,15,10,10,1,12
Aston Villa,2003,Small,,,16,90,Prem,Juan Pablo Ángel,,,11,12,6,6,1,15
Aston Villa,2002,Small,,,15,89,Prem,Dion Dublin,,,9,17,16,16,1,12
Aston Villa,2001,Small,,,14,88,Prem,Juan Pablo Ángel,,,14,12,8,8,1,12
Aston Villa,2000,Small,,,13,87,Prem,Dion Dublin,,,15,10,8,8,1,13
Aston Villa,1999,Small,,,12,86,Prem,Dion Dublin,,,13,10,6,6,1,15
Aston Villa,1998,Small,,,11,85,Prem,Julian Joachim,,,10,13,6,6,1,15
Aston Villa,1997,Small,,,10,84,Prem,Dwight Yorke,,,6,15,7,7,1,17
Aston Villa,1996,Small,,,9,83,Prem,Dwight Yorke,,,10,11,5,5,1,17
Aston Villa,1995,Small,,,8,82,Prem,Dwight Yorke,,,9,11,4,4,1,18
Aston Villa,1994,Small,,,7,81,Prem,Dean Saunders,,,15,16,18,18,1,11
Aston Villa,1993,Small,,,6,80,Prem,Dean Saunders,,,12,15,10,10,1,15
Aston Villa,1992,Small,,,5,79,Prem,Dean Saunders,,,11,10,2,2,1,21
Aston Villa,1991,Small,,,4,78,Div 1,Dwight Yorke,,,9,16,7,7,1,17
Aston Villa,1990,Small,,,3,77,Div 1,David Platt,,,14,15,17,17,1,9
Aston Villa,1989,Small,,,2,76,Div 1,David Platt,,,7,10,2,2,1,21
Aston Villa,1988,Small,,,1,75,Div 1,Alan McInally,,,13,16,17,17,1,9
Aston Villa,1985,Small,,,11,73,Div 1,Simon Stainrod,,,14,18,16,16,1,10
Aston Villa,1984,Small,,,10,72,Div 1,Paul Rideout,,,11,16,10,10,1,15
Aston Villa,1983,Small,,,9,71,Div 1,Peter Withe,,,9,16,10,10,1,17
Aston Villa,1982,Small,,,8,70,Div 1,Gary Shaw,,,5,16,6,6,1,21
Aston Villa,1981,Small,,,7,69,Div 1,Peter Withe,,,12,15,11,11,1,15
Aston Villa,1979,Small,,,5,67,Div 1,Gary Shaw,,,14,12,7,7,1,16
Aston Villa,1978,Small,,,4,66,Div 1,John Deehan,,,16,11,8,8,1,15
Aston Villa,1977,Small,,,3,65,Div 1,Andy Gray,,,10,14,8,8,1,18
Aston Villa,1976,Small,,,2,64,Div 1,Andy Gray,,,7,13,4,4,1,22
Aston Villa,1975,Small,,,1,63,Div 1,Ray Graydon,,,17,14,16,16,1,11
Aston Villa,1973,Small,,,0,62,Div 2,Sammy Morgan,,,15,14,14,36,0,13
Aston Villa,1972,Small,,,0,62,Div 2,Alun Evans,,,14,10,3,25,0,18
Aston Villa,1970,Small,,,0,62,Div 3,Andy Lochhead,,,15,12,4,48,0,19
Aston Villa,1968,Small,,,0,62,Div 2,Brian Godfrey,,,14,16,18,40,0,12
Aston Villa,1967,Small,,,0,62,Div 2,Brian Godfrey,,,7,20,16,38,0,15
Aston Villa,1965,Small,,,6,61,Div 1,Tony Hateley,,,6,21,16,16,1,15
Aston Villa,1964,Small,,,5,60,Div 1,Tony Hateley,,,5,21,16,16,1,16
Aston Villa,1963,Small,,,4,59,Div 1,Tony Hateley,,,12,19,19,19,1,11
Aston Villa,1962,Small,,,3,58,Div 1,Harry Burrows,,,8,19,15,15,1,15
Aston Villa,1961,Small,,,2,57,Div 1,Harry Burrows,,,8,16,7,7,1,18
Aston Villa,1960,Small,,,1,56,Div 1,Gerry Hitchens,,,9,16,9,9,1,17
Aston Villa,1957,Small,,,13,54,Div 1,Peter McParland,,,7,19,14,14,1,16
Aston Villa,1956,Small,,,12,53,Div 1,Peter McParland,,,15,13,10,10,1,14
Aston Villa,1955,Small,,,11,52,Div 1,Johnny Dixon,,,13,18,20,20,1,11
Aston Villa,1954,Small,,,10,51,Div 1,Tommy Thompson,,,7,15,6,6,1,20
Aston Villa,1953,Small,,,9,50,Div 1,Tommy Thompson,,,9,17,13,13,1,16
Aston Villa,1952,Small,,,8,49,Div 1,Johnny Dixon,,,13,15,11,11,1,14
Aston Villa,1951,Small,,,7,48,Div 1,Johnny Dixon,,,9,14,6,6,1,19
Aston Villa,1950,Small,,,6,47,Div 1,Johnny Dixon,,,13,17,15,15,1,12
Aston Villa,1949,Small,,,5,46,Div 1,Trevor Ford,,,12,15,12,12,1,15
Aston Villa,1948,Small,,,4,45,Div 1,Trevor Ford,,,10,16,10,10,1,16
Aston Villa,1947,Small,,,3,44,Div 1,Trevor Ford,,,9,14,6,6,1,19
Aston Villa,1946,Small,,,2,43,Div 1,Dicky Dorsett,,,9,15,8,8,1,18
Aston Villa,1938,Small,,,1,42,Div 1,Frank Broome,,,9,17,12,12,1,16
Aston Villa,1936,Small,,,0,41,Div 2,Frank Broome,,,12,14,9,31,0,16
Aston Villa,1934,Small,,,40,40,Div 1,Dai Astley,,,13,15,13,13,1,14
Aston Villa,1933,Small,,,39,39,Div 1,Dai Astley,,,12,16,13,13,1,14
Aston Villa,1932,Small,,,38,38,Div 1,George Brown,,,8,11,2,2,1,23
Aston Villa,1931,Small,,,37,37,Div 1,Pongo Waring,,,8,15,5,5,1,19
Aston Villa,1930,Small,,,36,36,Div 1,Pongo Waring,,,9,8,2,2,1,25
Aston Villa,1929,Small,,,35,35,Div 1,George Brown,,,5,16,4,4,1,21
Aston Villa,1928,Small,,,34,34,Div 1,Pongo Waring,,,4,15,3,3,1,23
Aston Villa,1927,Small,,,33,33,Div 1,George Cook,,,9,16,8,8,1,17
Aston Villa,1926,Small,,,32,32,Div 1,Len Capewell,,,7,17,10,10,1,18
Aston Villa,1925,Small,,,31,31,Div 1,Len Capewell,,,12,14,6,6,1,16
Aston Villa,1924,Small,,,30,30,Div 1,Billy Walker,,,13,16,15,15,1,13
Aston Villa,1923,Small,,,29,29,Div 1,Len Capewell,,,13,11,6,6,1,18
Aston Villa,1922,Small,,,28,28,Div 1,Billy Walker,,,10,14,6,6,1,18
Aston Villa,1921,Small,,,27,27,Div 1,Ian Dickson,,,3,17,5,5,1,22
Aston Villa,1920,Small,,,26,26,Div 1,Billy Walker,,,7,17,10,10,1,18
Aston Villa,1919,Small,,,25,25,Div 1,Clem Stephenson,,,6,18,9,9,1,18
Aston Villa,1914,Small,,,24,24,Div 1,Harry Hampton,,,11,14,14,14,1,13
Aston Villa,1913,Small,,,23,23,Div 1,Harry Hampton,,,6,13,2,2,1,19
Aston Villa,1912,Small,,,22,22,Div 1,Harry Hampton,,,12,7,2,2,1,19
Aston Villa,1911,Small,,,21,21,Div 1,Harry Hampton,,,7,14,6,6,1,17
Aston Villa,1910,Small,,,20,20,Div 1,Harry Hampton,,,7,9,2,2,1,22
Aston Villa,1908,Small,,,18,18,Div 1,Joe Bache,,,10,14,7,7,1,14
Aston Villa,1907,Small,,,17,17,Div 1,Joe Bache,,,9,12,2,2,1,17
Aston Villa,1906,Small,,,16,16,Div 1,Harry Hampton,,,6,13,5,5,1,19
Aston Villa,1905,Small,,,15,15,Div 1,Billy Garraty,,,6,15,8,8,1,17
Aston Villa,1904,Small,,,14,14,Div 1,Harry Hampton,,,4,11,4,4,1,19
Aston Villa,1903,Small,,,13,13,Div 1,Joe Bache,,,7,10,5,5,1,17
Aston Villa,1902,Small,,,12,12,Div 1,Jasper McLuckie,,,3,12,2,2,1,19
Aston Villa,1901,Small,,,11,11,Div 1,Jasper McLuckie,,,8,13,8,8,1,13
Aston Villa,1900,Small,,,10,10,Div 1,John Devey,,,10,14,15,15,1,10
Aston Villa,1897,Small,,,7,7,Div 1,Fred Wheldon,,,5,11,6,6,1,14
Aston Villa,1894,Small,,,4,4,Div 1,John Devey,,,5,8,3,3,1,17
Aston Villa,1892,Small,,,2,2,Div 1,John Devey,,,3,11,4,4,1,16
Brighton & Hove Albion,2005,Big,Relegated,Relegated,0,4,Champ,Colin Kazim-Richards,,,17,22,24,44,0,7
Brighton & Hove Albion,2002,Big,Relegated,Relegated,0,4,Div 1,Bobby Zamora,,,12,23,23,43,0,11
Brighton & Hove Albion,1995,Big,Relegated,Relegated,0,4,Div 2,Junior McDougald,,,10,26,23,67,0,10
Brighton & Hove Albion,1991,Big,Relegated,Relegated,0,4,Div 2,Mark Gall,,,11,23,23,45,0,12
Brighton & Hove Albion,1986,Big,Relegated,Relegated,0,4,Div 2,Terry Connor,,,12,21,22,44,0,9
Brighton & Hove Albion,1982,Big,Relegated,Relegated,4,4,Div 1,Michael Robinson,,,13,20,22,22,1,9
Brighton & Hove Albion,1972,Big,Relegated,Relegated,0,0,Div 2,Ken Beamish,,,13,21,22,44,0,8
Brighton & Hove Albion,1962,Big,Relegated,Relegated,0,0,Div 3,Peter Donnelly,,,12,22,22,66,0,12
Brighton & Hove Albion,1961,Big,Relegated,Relegated,0,0,Div 2,Johnny Goodchild/Bobby Laverick/Tony Nicholas,,,11,21,22,44,0,10
Brighton & Hove Albion,2016,Big,Promoted,Promoted,0,4,Champ,Glenn Murray,,,9,9,2,22,0,28
Brighton & Hove Albion,2010,Big,Promoted,Promoted,0,4,Lge 1,Glenn Murray,,,11,7,1,45,0,28
Brighton & Hove Albion,2003,Big,Promoted,Promoted,0,4,Div 2,Leon Knight[ae],,,11,13,4,48,0,22
Brighton & Hove Albion,2001,Big,Promoted,Promoted,0,4,Div 2,Bobby Zamora[ac],,,15,6,1,45,0,25
Brighton & Hove Albion,2000,Big,Promoted,Promoted,0,4,Div 3,Bobby Zamora[ab],,,8,10,1,69,0,28
Brighton & Hove Albion,1987,Big,Promoted,Promoted,0,4,Div 3,Garry Nelson,,,15,8,2,46,0,23
Brighton & Hove Albion,1978,Big,Promoted,Promoted,0,0,Div 2,Peter Ward,,,10,9,2,24,0,23
Brighton & Hove Albion,1976,Big,Promoted,Promoted,0,0,Div 3,Peter Ward[t],,,11,10,2,46,0,25
Brighton & Hove Albion,1971,Big,Promoted,Promoted,0,0,Div 3,Kit Napier,,,11,8,2,46,0,27
Brighton & Hove Albion,1964,Big,Promoted,Promoted,0,0,Div 4,Wally Gould,,,11,9,1,69,0,26
Brighton & Hove Albion,1957,Big,Promoted,Promoted,0,0,Div 3,Peter Harburn/Dave Sexton,,,12,10,1,45,0,24
Brighton & Hove Albion,2019,Small,,,3,7,Prem,Neal Maupay,,,14,15,15,15,1,9
Brighton & Hove Albion,2018,Small,,,2,6,Prem,Glenn Murray,,,9,20,17,17,1,9
Brighton & Hove Albion,2017,Small,,,1,5,Prem,Glenn Murray,,,13,16,15,15,1,9
Brighton & Hove Albion,2015,Small,,,0,4,Champ,Tomer Hemed,,,17,5,3,23,0,24
Brighton & Hove Albion,2014,Small,,,0,4,Champ,Lewis Dunk,,,17,19,20,40,0,10
Brighton & Hove Albion,2013,Small,,,0,4,Champ,Leonardo Ulloa,,,15,12,6,26,0,19
Brighton & Hove Albion,2012,Small,,,0,4,Champ,Craig Mackail-Smith,,,18,9,4,24,0,19
Brighton & Hove Albion,2011,Small,,,0,4,Champ,Ashley Barnes,,,15,14,10,30,0,17
Brighton & Hove Albion,2009,Small,,,0,4,Lge 1,Nicky Forster,,,14,17,13,57,0,15
Brighton & Hove Albion,2008,Small,,,0,4,Lge 1,Nicky Forster,,,13,20,16,60,0,13
Brighton & Hove Albion,2007,Small,,,0,4,Lge 1,Nicky Forster,,,12,15,7,51,0,19
Brighton & Hove Albion,2006,Small,,,0,4,Lge 1,Jake Robinson,,,11,21,18,62,0,14
Brighton & Hove Albion,2004,Small,,,0,4,Champ,Adam Virgo,,,12,21,20,40,0,13
Brighton & Hove Albion,1999,Small,,,0,4,Div 3,Darren Freeman,,,16,13,11,79,0,17
Brighton & Hove Albion,1998,Small,,,0,4,Div 3,Richie Barker/Gary Hart,,,7,23,17,85,0,16
Brighton & Hove Albion,1997,Small,,,0,4,Div 3,Jeff Minton,,,17,23,23,91,0,6
Brighton & Hove Albion,1996,Small,,,0,4,Div 3,Craig Maskell,,,10,23,23,91,0,13
Brighton & Hove Albion,1994,Small,,,0,4,Div 2,Junior McDougald,,,17,15,16,60,0,14
Brighton & Hove Albion,1993,Small,,,0,4,Div 2,Kurt Nogan,,,14,17,14,58,0,15
Brighton & Hove Albion,1992,Small,,,0,4,Div 2,Kurt Nogan,,,9,17,9,53,0,20
Brighton & Hove Albion,1990,Small,,,0,4,Div 2,Mike Small,,,7,18,6,26,0,21
Brighton & Hove Albion,1989,Small,,,0,4,Div 2,Kevin Bremner,,,9,22,18,38,0,15
Brighton & Hove Albion,1988,Small,,,0,4,Div 2,Garry Nelson,,,9,23,19,39,0,14
Brighton & Hove Albion,1985,Small,,,0,4,Div 2,Dean Saunders,,,9,17,10,32,0,16
Brighton & Hove Albion,1984,Small,,,0,4,Div 2,Terry Connor,,,12,10,6,28,0,20
Brighton & Hove Albion,1983,Small,,,0,4,Div 2,Terry Connor,,,9,16,9,31,0,17
Brighton & Hove Albion,1981,Small,,,3,3,Div 1,Andy Ritchie,,,13,16,13,13,1,13
Brighton & Hove Albion,1980,Small,,,2,2,Div 1,Michael Robinson,,,7,21,19,19,1,14
Brighton & Hove Albion,1979,Small,,,1,1,Div 1,Peter Ward,,,15,16,16,16,1,11
Brighton & Hove Albion,1977,Small,,,0,0,Div 2,Peter Ward,,,12,8,4,26,0,22
Brighton & Hove Albion,1975,Small,,,0,0,Div 3,Fred Binney,,,9,15,4,48,0,22
Brighton & Hove Albion,1974,Small,,,0,0,Div 3,Fred Binney,,,10,20,19,63,0,16
Brighton & Hove Albion,1973,Small,,,0,0,Div 3,Ken Beamish,,,11,19,19,63,0,16
Brighton & Hove Albion,1970,Small,,,0,0,Div 3,Kit Napier,,,16,16,14,58,0,14
Brighton & Hove Albion,1969,Small,,,0,0,Div 3,Allan Gilliver,,,9,14,5,49,0,23
Brighton & Hove Albion,1968,Small,,,0,0,Div 3,Kit Napier,,,13,17,12,56,0,16
Brighton & Hove Albion,1967,Small,,,0,0,Div 3,Kit Napier,,,16,14,10,54,0,16
Brighton & Hove Albion,1966,Small,,,0,0,Div 3,Kit Napier/Eric Whitington,,,15,18,19,63,0,13
Brighton & Hove Albion,1965,Small,,,0,0,Div 3,Charlie Livesey,,,11,19,15,59,0,16
Brighton & Hove Albion,1963,Small,,,0,0,Div 4,Johnny Goodchild,,,12,15,8,76,0,19
Brighton & Hove Albion,1960,Small,,,0,0,Div 2,Adrian Thorne,,,9,19,16,38,0,14
Brighton & Hove Albion,1959,Small,,,0,0,Div 2,Bill Curry,,,12,17,14,36,0,13
Brighton & Hove Albion,1958,Small,,,0,0,Div 2,John Shepherd,,,11,16,12,34,0,15
Brighton & Hove Albion,1956,Small,,,0,0,Div 3,Albert Mundy,,,14,13,6,50,0,19
Brighton & Hove Albion,1955,Small,,,0,0,Div 3,Albert Mundy,,,7,10,2,46,0,29
Brighton & Hove Albion,1954,Small,,,0,0,Div 3,Albert Mundy,,,10,16,6,50,0,20
Brighton & Hove Albion,1953,Small,,,0,0,Div 3,Bert Addinall,,,9,11,2,46,0,26
Brighton & Hove Albion,1952,Small,,,0,0,Div 3,Ken Bennett,,,12,15,7,51,0,19
Brighton & Hove Albion,1951,Small,,,0,0,Div 3,Ken Bennett/Billy Reed,,,10,12,5,49,0,24
Brighton & Hove Albion,1950,Small,,,0,0,Div 3,Johnny McNichol,,,17,16,13,57,0,13
Brighton & Hove Albion,1949,Small,,,0,0,Div 3,Johnny McNichol,,,12,14,8,52,0,16
Brighton & Hove Albion,1948,Small,,,0,0,Div 3,Des Tennant,,,18,9,6,50,0,15
Brighton & Hove Albion,1947,Small,,,0,0,Div 3,Tony James,,,12,19,22,66,0,11
Brighton & Hove Albion,1946,Small,,,0,0,Div 3,George Chapman,,,12,17,17,61,0,13
Brighton & Hove Albion,1938,Small,,,0,0,Div 3,Bert Stephens,,,11,12,3,47,0,19
Brighton & Hove Albion,1937,Small,,,0,0,Div 3,Jock Davie,,,9,12,5,49,0,21
Brighton & Hove Albion,1936,Small,,,0,0,Div 3,Bert Stephens,,,5,13,3,47,0,24
Brighton & Hove Albion,1935,Small,,,0,0,Div 3,Alec Law,,,8,16,7,51,0,18
Brighton & Hove Albion,1934,Small,,,0,0,Div 3,Buster Brown,,,9,16,9,53,0,17
Brighton & Hove Albion,1933,Small,,,0,0,Div 3,Buster Brown,,,13,14,10,54,0,15
Brighton & Hove Albion,1932,Small,,,0,0,Div 3,Arthur Attwood,,,8,17,12,56,0,17
Brighton & Hove Albion,1931,Small,,,0,0,Div 3,Arthur Attwood,,,12,13,8,52,0,17
Brighton & Hove Albion,1930,Small,,,0,0,Div 3,Geordie Nicol,,,15,10,4,48,0,17
Brighton & Hove Albion,1929,Small,,,0,0,Div 3,Hugh Vallance,,,8,13,5,49,0,21
Brighton & Hove Albion,1928,Small,,,0,0,Div 3,Dan Kirkwood,,,6,20,15,59,0,16
Brighton & Hove Albion,1927,Small,,,0,0,Div 3,Tommy Cook,,,10,13,4,48,0,19
Brighton & Hove Albion,1926,Small,,,0,0,Div 3,Sam Jennings,,,11,10,4,48,0,21
Brighton & Hove Albion,1925,Small,,,0,0,Div 3,Sam Jennings,,,9,14,5,49,0,19
Brighton & Hove Albion,1924,Small,,,0,0,Div 3,Tommy Cook,,,8,15,8,52,0,19
Brighton & Hove Albion,1923,Small,,,0,0,Div 3,Tommy Cook,,,9,12,5,49,0,21
Brighton & Hove Albion,1922,Small,,,0,0,Div 3,Eddie Fuller,,,11,11,4,48,0,20
Brighton & Hove Albion,1921,Small,,,0,0,Div 3,Jack Doran,,,9,20,19,63,0,13
Brighton & Hove Albion,1920,Small,,,0,0,Div 3,Jack Doran,,,8,20,18,62,0,14
Burnley,2014,Big,Relegated,Relegated,1,,Prem,Danny Ings,,,12,19,19,19,1,7
Burnley,2009,Big,Relegated,Relegated,1,,Prem,Steven Fletcher,,,6,24,18,18,1,8
Burnley,1994,Big,Relegated,Relegated,0,,Div 1,David Eyres/Liam Robinson,,,13,22,22,44,0,11
Burnley,1984,Big,Relegated,Relegated,0,,Div 3,Kevin Hird,,,13,22,21,65,0,11
Burnley,1982,Big,Relegated,Relegated,0,,Div 2,Billy Hamilton,,,8,22,21,43,0,12
Burnley,1979,Big,Relegated,Relegated,0,,Div 2,Martin Dobson/Billy Hamilton,,,15,21,21,43,0,6
Burnley,1975,Big,Relegated,Relegated,3,,Div 1,Peter Noble,,,10,23,21,21,1,9
Burnley,1970,Big,Relegated,Relegated,24,,Div 1,Frank Casper/Eric Probert,,,13,22,21,21,1,7
Burnley,1929,Big,Relegated,Relegated,13,,Div 1,Louis Page,,,8,20,21,21,1,14
Burnley,1899,Big,Relegated,Relegated,2,,Div 1,Edgar Chadwick,,,5,18,17,17,1,11
Burnley,1896,Big,Relegated,Relegated,,,Div 1,Billy Bowes,,,7,17,16,16,1,6
Burnley,2015,Big,Promoted,Promoted,0,,Champ,Andre Gray[bd],,,15,5,1,21,0,26
Burnley,2013,Big,Promoted,Promoted,0,,Champ,Danny Ings,,,15,5,2,22,0,26
Burnley,2008,Big,Promoted,Promoted,0,,Champ,Martin Paterson,,,13,12,5,25,0,21
Burnley,1999,Big,Promoted,Promoted,0,,Div 2,Andy Payton[az],,,13,8,2,46,0,25
Burnley,1993,Big,Promoted,Promoted,0,,Div 2,David Eyres,,,10,15,6,50,0,21
Burnley,1991,Big,Promoted,Promoted,0,,Div 4,Mike Conroy[av],,,8,9,1,69,0,25
Burnley,1981,Big,Promoted,Promoted,0,,Div 3,Billy Hamilton,,,17,8,1,45,0,21
Burnley,1972,Big,Promoted,Promoted,0,,Div 2,Paul Fletcher,,,14,4,1,23,0,24
Burnley,1946,Big,Promoted,Promoted,0,,Div 2,Harry Potts,,,14,6,2,24,0,22
Burnley,1912,Big,Promoted,Promoted,0,,Div 2,Bert Freeman[r][s],,,8,9,2,22,0,21
Burnley,1897,Big,Promoted,Promoted,0,,Div 2,Jimmy Ross,,,8,2,1,17,0,20
Burnley,1959,Big,,Champions,13,,Div 1,John Connelly,,,7,11,1,1,1,24
Burnley,1920,Big,,Champions,4,,Div 1,Joe Anderson,,,13,6,1,1,1,23
Burnley,2019,Small,,,4,,Prem,Chris Wood,,,9,14,10,10,1,15
Burnley,2018,Small,,,3,,Prem,Ashley Barnes/Chris Wood,,,7,20,15,15,1,11
Burnley,2017,Small,,,2,,Prem,Chris Wood,,,12,12,7,7,1,14
Burnley,2016,Small,,,1,,Prem,Sam Vokes,,,7,20,16,16,1,11
Burnley,2012,Small,,,0,,Champ,Charlie Austin,,,13,17,11,31,0,16
Burnley,2011,Small,,,0,,Champ,Jay Rodriguez,,,11,18,13,33,0,17
Burnley,2010,Small,,,0,,Champ,Chris Eagles/Jay Rodriguez,,,14,14,8,28,0,18
Burnley,2007,Small,,,0,,Champ,Andy Gray,,,14,16,13,33,0,16
Burnley,2006,Small,,,0,,Champ,Andy Gray,,,12,19,15,35,0,15
Burnley,2005,Small,,,0,,Champ,Ade Akinbiyi,,,12,20,17,37,0,14
Burnley,2004,Small,,,,,,,,,15,16,13,,,15
Burnley,2003,Small,,,0,,Div 1,Robbie Blake,,,14,19,19,39,0,13
Burnley,2002,Small,,,0,,Div 1,Gareth Taylor,,,10,21,16,36,0,15
Burnley,2001,Small,,,0,,Div 1,Gareth Taylor,,,12,13,7,27,0,21
Burnley,2000,Small,,,0,,Div 1,Andy Payton,,,9,16,7,27,0,21
Burnley,1998,Small,,,0,,Div 2,Andy Payton,,,16,17,15,59,0,13
Burnley,1997,Small,,,0,,Div 2,Andy Cooke,,,13,20,20,64,0,13
Burnley,1996,Small,,,0,,Div 2,Paul Barnes,,,11,16,9,53,0,19
Burnley,1995,Small,,,0,,Div 2,Kurt Nogan,,,13,19,17,61,0,14
Burnley,1992,Small,,,0,,Div 2,Adrian Heath,,,16,15,13,57,0,15
Burnley,1990,Small,,,0,,Div 4,Ron Futcher,,,10,13,6,74,0,23
Burnley,1989,Small,,,0,,Div 4,Ron Futcher,,,14,18,16,84,0,14
Burnley,1988,Small,,,0,,Div 4,Brendan O'Connell,,,13,19,16,84,0,14
Burnley,1987,Small,,,0,,Div 4,George Oghani,,,7,19,10,78,0,20
Burnley,1986,Small,,,0,,Div 4,Leighton James,,,13,21,22,90,0,12
Burnley,1985,Small,,,0,,Div 4,Alan Taylor,,,11,19,14,82,0,16
Burnley,1983,Small,,,0,,Div 3,Billy Hamilton,,,14,16,12,56,0,16
Burnley,1980,Small,,,0,,Div 3,Steve Taylor,,,14,14,8,52,0,18
Burnley,1978,Small,,,0,,Div 2,Peter Noble,,,12,16,13,35,0,14
Burnley,1977,Small,,,0,,Div 2,Steve Kindon,,,10,17,11,33,0,15
Burnley,1976,Small,,,0,,Div 2,Peter Noble,,,14,17,16,38,0,11
Burnley,1974,Small,,,2,,Div 1,Leighton James,,,11,14,10,10,1,17
Burnley,1973,Small,,,1,,Div 1,Paul Fletcher,,,14,12,6,6,1,16
Burnley,1971,Small,,,0,,Div 2,Frank Casper,,,6,16,7,29,0,20
Burnley,1969,Small,,,23,,Div 1,Steve Kindon,,,15,15,14,14,1,12
Burnley,1968,Small,,,22,,Div 1,Frank Casper[ak],,,9,18,14,14,1,15
Burnley,1967,Small,,,21,,Div 1,Frank Casper,,,10,18,14,14,1,14
Burnley,1966,Small,,,20,,Div 1,Andy Lochhead,,,9,18,14,14,1,15
Burnley,1965,Small,,,19,,Div 1,Willie Irvine[ah][ai],,,7,11,3,3,1,24
Burnley,1964,Small,,,18,,Div 1,Willie Irvine,,,10,16,12,12,1,16
Burnley,1963,Small,,,17,,Div 1,Andy Lochhead,,,10,15,9,9,1,17
Burnley,1962,Small,,,16,,Div 1,Andy Lochhead,,,10,10,3,3,1,22
Burnley,1961,Small,,,15,,Div 1,Ray Pointer,,,11,10,2,2,1,21
Burnley,1960,Small,,,14,,Div 1,Jimmy Robson[af],,,7,13,4,4,1,22
Burnley,1958,Small,,,12,,Div 1,Ray Pointer,,,10,13,7,7,1,19
Burnley,1957,Small,,,11,,Div 1,Jimmy McIlroy,,,5,16,6,6,1,21
Burnley,1956,Small,,,10,,Div 1,Jimmy McIlroy,,,10,14,7,7,1,18
Burnley,1955,Small,,,9,,Div 1,Peter McKay[ac],,,8,16,7,7,1,18
Burnley,1954,Small,,,8,,Div 1,Bill Holden,,,9,16,10,10,1,17
Burnley,1953,Small,,,7,,Div 1,Billy Gray,,,4,17,7,7,1,21
Burnley,1952,Small,,,6,,Div 1,Bill Holden,,,12,12,6,6,1,18
Burnley,1951,Small,,,5,,Div 1,Billy Morris,,,10,17,14,14,1,15
Burnley,1950,Small,,,4,,Div 1,Bill Holden,,,14,14,10,10,1,14
Burnley,1949,Small,,,3,,Div 1,Harry Potts,,,13,13,10,10,1,16
Burnley,1948,Small,,,2,,Div 1,Jackie Chew,,,14,16,15,15,1,12
Burnley,1947,Small,,,1,,Div 1,Harry Potts,,,12,10,3,3,1,20
Burnley,1938,Small,,,0,,Div 2,Gordon Clayton,,,9,18,14,36,0,15
Burnley,1937,Small,,,0,,Div 2,Bob Brocklebank,,,10,15,6,28,0,17
Burnley,1936,Small,,,0,,Div 2,Charlie Fletcher,,,10,16,13,35,0,16
Burnley,1935,Small,,,0,,Div 2,Cecil Smith,,,13,17,15,37,0,12
Burnley,1934,Small,,,0,,Div 2,George Brown,,,9,17,12,34,0,16
Burnley,1933,Small,,,0,,Div 2,Cecil Smith,,,6,18,13,35,0,18
Burnley,1932,Small,,,0,,Div 2,Tommy Jones/Cecil Smith,,,14,17,19,41,0,11
Burnley,1931,Small,,,0,,Div 2,George Beel,,,9,20,19,41,0,13
Burnley,1930,Small,,,0,,Div 2,George Beel,,,11,14,8,30,0,17
Burnley,1928,Small,,,12,,Div 1,George Beel,,,8,19,19,19,1,15
Burnley,1927,Small,,,11,,Div 1,George Beel[v],,,7,19,19,19,1,16
Burnley,1926,Small,,,10,,Div 1,George Beel,,,9,14,5,5,1,19
Burnley,1925,Small,,,9,,Div 1,Louis Page,,,10,19,20,20,1,13
Burnley,1924,Small,,,8,,Div 1,Tommy Roberts,,,12,19,19,19,1,11
Burnley,1923,Small,,,7,,Div 1,George Beel,,,12,18,17,17,1,12
Burnley,1922,Small,,,6,,Div 1,Bob Kelly,,,6,20,15,15,1,16
Burnley,1921,Small,,,5,,Div 1,Joe Anderson,,,5,15,3,3,1,22
Burnley,1919,Small,,,3,,Div 1,Bert Freeman,,,9,12,2,2,1,21
Burnley,1914,Small,,,2,,Div 1,Teddy Hodgson,,,7,13,4,4,1,18
Burnley,1913,Small,,,1,,Div 1,Bert Freeman,,,12,14,12,12,1,12
Burnley,1911,Small,,,0,,Div 2,Bert Freeman[q],,,8,8,3,23,0,22
Burnley,1910,Small,,,0,,Div 2,Benny Green,,,15,10,8,28,0,13
Burnley,1909,Small,,,0,,Div 2,Benny Green,,,6,18,14,34,0,14
Burnley,1908,Small,,,0,,Div 2,Dick Smith,,,7,18,14,34,0,13
Burnley,1907,Small,,,0,,Div 2,Dick Smith,,,6,12,7,27,0,20
